id,batch,batch__name,employer_name,employer_logo_url,number,gross_total,job_title
3701,20,Oct 1-15 2021 Network Fees,Medable (262),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/58/08/58082f30358b3efc181a455b33184db7.png,262-62,400.0,"""Director, Demand Generation Marketing (contract-to-hire)"""
3702,20,Oct 1-15 2021 Network Fees,Jackson Family Wines (351),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/14/69/1469a97b97b20026b7b928f8ec8d0de9.png,351-39,340.0,"""Full Stack Web Developer - Drupal, PHP, JavaScript"""
3703,20,Oct 1-15 2021 Network Fees,TaskRabbit (16),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/52/46/5246a6ad3c76a6e72b08b2c53d12e8e5.png,16-231,220.0,TaskRabbit Full Stack Engineer
3704,20,Oct 1-15 2021 Network Fees,First Republic Bank (287),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/04/95/0495fe5e5c03fbe30e11cccfb16a6901.png,287-11,540.0,Sr Data Engineer
3705,20,Oct 1-15 2021 Network Fees,Fabric (214),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/0d/e6/0de689d72125d61ae5f3c84be22d2a3b.png,214-74,400.0,Sr. Product Designer
3706,20,Oct 1-15 2021 Network Fees,Guardian Life (282),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/a2/b3a205588c5a2ffc2c6bc0890526e43a.png,282-98,562.5,"""Senior Product Manager, Digital Incubator, Direct"""
3707,20,Oct 1-15 2021 Network Fees,Molex (392),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/a3/91/a391fb60f43844077bef202042fdf778.png,392-9,880.0,Design Technologist
3708,20,Oct 1-15 2021 Network Fees,Nextdoor (173),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/69/fd/69fd805add7d1557b7696542f537ce86.png,173-66,280.0,Full Stack Developer (React/Python/Django) - 2x roles
3709,20,Oct 1-15 2021 Network Fees,Etsy (409),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ad/df/addfb6cc6101842f35b3f3867633773d.png,409-1,320.0,"""Senior Product Designer, Cross-Marketplace Experience (Option for W2 or Contract) | Etsy"""
3710,20,Oct 1-15 2021 Network Fees,The Farmlink Project (288),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/91/9c/919c1cdb9f0477eddf7f6601b2edfec8.png,288-35,560.0,Full Stack Engineer
3711,20,Oct 1-15 2021 Network Fees,Sifchain (187),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c3/61/c361cc8e90ae3b56b30eb8242dfdd646.png,187-158,571.45,Software Engineer (Test Focus)
3712,20,Oct 1-15 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-119,400.0,Senior Product Designer
3713,20,Oct 1-15 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-120,520.0,"""Sr Product Designer, Design System"""
3714,20,Oct 1-15 2021 Network Fees,Teladoc (292),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/22/ac/22ac988f1b4664a8d6b1d01d6c2689ea.png,292-29,2240.0,"""Senior Product Designer, Provider Experience"""
3715,20,Oct 1-15 2021 Network Fees,Coursera (127),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/e6/81/e681a8cd1ed80f1df11e9a6717034148.png,127-55,1008.0,Technical Program Manager
3716,20,Oct 1-15 2021 Network Fees,Domino Data Lab (317),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ba/31/ba31b4a7f7ae6986b7c0fab2e7248d4c.png,317-44,320.0,Growth Sr/Software - Engineer Tech Lead
3717,20,Oct 1-15 2021 Network Fees,Sifchain (187),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c3/61/c361cc8e90ae3b56b30eb8242dfdd646.png,187-159,1075.0,DevOps (ChainOps)
3718,20,Oct 1-15 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-121,472.0,"""Sr. Product Designer, Sell Side"""
3719,20,Oct 1-15 2021 Network Fees,"Compass, Inc. (231)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/fa/10fa3e35aa7446a4aa51fad53d27de51.png,231-122,480.0,UX Program Manager
3720,20,Oct 1-15 2021 Network Fees,TrueFootage (211),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/4b/9e/4b9ead6de6ebae1621ddf4c4dd1fa274.png,211-44,914.56,Infrastructure / DevOps Engineer
3721,20,Oct 1-15 2021 Network Fees,Stocktwits (191),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/ca/02/ca0271855673090c4b2c6fc71c9bca21.png,191-10,880.0,iOS Developer
3722,20,Oct 1-15 2021 Network Fees,Solvvy (34),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/eb/d6/ebd62947e10320c1aca8580fdfe30ea7.png,34-29,792.0,IT Support Engineer
3723,20,Oct 1-15 2021 Network Fees,Nestle Purina - Checkmark (466),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/66/5d/665daed8b00e7d9b90d0f69239578e3d.png,466-3,800.0,Senior UX/UI Design Specialist
3724,20,Oct 1-15 2021 Network Fees,Endaoment (361),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/fe/88/fe88e29af5524c25c560f5d76f72fd54.png,361-14,528.0,"""Full Stack Engineer (React, Redux, Typescript)"""
3725,20,Oct 1-15 2021 Network Fees,Curve Health (149),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/40/48/4048cc077513dc754ec375fb97765cc5.png,149-61,280.0,Frontend / Mobile Engineer
3726,20,Oct 1-15 2021 Network Fees,"Porsche Digital, Inc. (80)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/a7/e5/a7e5ba51f2554f41b87ae42e135db16e.png,80-162,716.8,Senior Software Engineer (Anthony Daga W2)
3727,20,Oct 1-15 2021 Network Fees,Graphite (284),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/2a/57/2a57e07a81d77b375cff781c8c8cb457.png,284-13,274.7,Web UI/UX Designer
3728,20,Oct 1-15 2021 Network Fees,"Porsche Digital, Inc. (80)",https://d1m1s6un1a8qgj.cloudfront.net/media/cache/a7/e5/a7e5ba51f2554f41b87ae42e135db16e.png,80-163,1232.0,Senior Software Engineer
3729,20,Oct 1-15 2021 Network Fees,Jackson Family Wines (351),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/14/69/1469a97b97b20026b7b928f8ec8d0de9.png,351-38,187.0,UX / Service Designer
3730,20,Oct 1-15 2021 Network Fees,Sifchain (187),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/c3/61/c361cc8e90ae3b56b30eb8242dfdd646.png,187-157,1068.87,Distributed Systems Engineer
3731,20,Oct 1-15 2021 Network Fees,Porsche Digital Inc. (81),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/4c/b34c015324c5a3b52783bb69675d4640.png,81-99,936.0,Android Automotive Developer - Google Automotive Services
3732,20,Oct 1-15 2021 Network Fees,Tango (318),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/4e/f2/4ef2bc83288ca1ed8b53bebef340c55f.png,318-10,720.0,Senior Frontend Engineer - Typescript + React + CSS
3733,20,Oct 1-15 2021 Network Fees,Versusgame (152),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/6b/a7/6ba7e34d86bb08a4cb79cfb8ae8b0d1b.png,152-15,680.0,Sr. Frontend Engineer -- React.js/React Native
3734,20,Oct 1-15 2021 Network Fees,Guardian Life (282),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/a2/b3a205588c5a2ffc2c6bc0890526e43a.png,282-96,1000.0,"""Senior Product Manager, Digital Incubator, Payments"""
3735,20,Oct 1-15 2021 Network Fees,B2B Wave (215),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/10/3c/103c2bc84c2a78ceaf8d6053dd780928.png,215-28,145.36,React Native Developer (Android & iOS)
3736,20,Oct 1-15 2021 Network Fees,Guardian Life (282),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/b3/a2/b3a205588c5a2ffc2c6bc0890526e43a.png,282-97,480.0,Sr. Front-End Engineer - Typescript + React + CSS
3737,20,Oct 1-15 2021 Network Fees,Home Care Assistance (193),https://d1m1s6un1a8qgj.cloudfront.net/media/cache/59/5d/595d0e63043132278f4081f47aaea243.png,193-62,547.5,Sr. Data Engineer - Python
